date,speaker,party,sentence
2020-10-22,TRUMP,Rep,They think I may have to pay tax.
2020-10-22,TRUMP,Rep,"So, I already prepaid it."
2020-10-22,TRUMP,Rep,Nobody told me that.
2020-10-22,TRUMP,Rep,And it wasn’t written whenever they write this.
2020-10-22,TRUMP,Rep,"They keep talking about $750, which I think is a filing fee."
2020-10-22,TRUMP,Rep,"But let me just tell you, I prepaid millions and millions of dollars in taxes, number one."
2020-10-22,TRUMP,Rep,"Number two, I don’t make money from China, you do."
2020-10-22,TRUMP,Rep,"I don’t make money from Ukraine, you do."
2020-10-22,TRUMP,Rep,I don’t make money from Russia.
2020-10-22,TRUMP,Rep,"You made three and a half million dollars, Joe, and your son gave you."
2020-10-22,TRUMP,Rep,They even have a statement that we have to give 10% to the big man.
2020-10-22,TRUMP,Rep,"You’re the big man, I think."
2020-10-22,TRUMP,Rep,"I don’t know, maybe you’re not."
2020-10-22,TRUMP,Rep,"But you’re the big man, I think."
2020-10-22,TRUMP,Rep,Your son said we have to give 10% to the big man.
2020-10-22,TRUMP,Rep,"Joe, what’s that all about?"
2020-10-22,TRUMP,Rep,It’s terrible.
2020-10-22,TRUMP,Rep,I get treated worse than the Tea Party got treated.
2020-10-22,TRUMP,Rep,"A lot of people in there, deep down in the IRS, they treat me horribly."
2020-10-22,TRUMP,Rep,"We made a deal, it was all settled, until I decided to run for president."
2020-10-22,TRUMP,Rep,"I get treated very badly by the IRS, very unfairly, but we had a deal all done."
2020-10-22,TRUMP,Rep,"As soon as we’re completed with the deal, I want to release it."
2020-10-22,TRUMP,Rep,But I have paid millions and millions of dollars.
2020-10-22,TRUMP,Rep,And it’s worse than paying.
2020-10-22,TRUMP,Rep,I paid in advance.
2020-10-22,TRUMP,Rep,It’s called prepaying your taxes.
2020-10-22,BIDEN,Dem,At some point I want to respond.
2020-10-22,BIDEN,Dem,Why do he — He’s been saying this for four years.
2020-10-22,BIDEN,Dem,Just show us.
2020-10-22,BIDEN,Dem,Stop playing around.
2020-10-22,BIDEN,Dem,You’ve been saying for four years you’re going to release your taxes.
2020-10-22,BIDEN,Dem,"Nobody knows, Mr."
2020-10-22,BIDEN,Dem,"President, what they do know is you’re not paying your taxes or you’re paying taxes that are so low."
2020-10-22,BIDEN,Dem,"When last time he said what he paid, he said, ‘I only pay that little because I’m smart."
2020-10-22,BIDEN,Dem,"I know how to game the system.’ Come on, come on, folks."
2020-10-22,TRUMP,Rep,I was put through a phony witch hunt for three years.
2020-10-22,TRUMP,Rep,It started before I even got elected.
2020-10-22,TRUMP,Rep,They spied on my campaign.
2020-10-22,TRUMP,Rep,No president should ever have to go through what I went through.
2020-10-22,TRUMP,Rep,Let me just say this.
2020-10-22,TRUMP,Rep,"Mueller and 18 angry Democrats, and FBI agents all over the place spent $48 million."
2020-10-22,TRUMP,Rep,"They went through everything I had, including my tax returns, and they found absolutely no collusion and nothing wrong."
2020-10-22,TRUMP,Rep,$48 million.
2020-10-22,TRUMP,Rep,"I guarantee you, if I spent 1 million on you Joe, I could find plenty wrong, because the kind of things that you’ve done and the kind of monies that your family has taken — I mean, your brother made money in Iraq, millions of dollars."
2020-10-22,TRUMP,Rep,"Your other brother made a fortune, and it’s all through you, Joe."
2020-10-22,TRUMP,Rep,And they say you get some of it.
2020-10-22,TRUMP,Rep,And you do live very well.
2020-10-22,TRUMP,Rep,You have houses all over the place.
2020-10-22,TRUMP,Rep,You live very well.
2020-10-22,BIDEN,Dem,Nothing was unethical.
2020-10-22,BIDEN,Dem,Here’s what the deal.
2020-10-22,BIDEN,Dem,"With regard to Ukraine, we had this whole question about whether or not, because he was on the board, I later learned, of Burisma, a company, that somehow I had done something wrong."
2020-10-22,BIDEN,Dem,"Yet every single solitary person, when he was going through his impeachment, testifying under oath who worked for him, said I did my job impeccably."
2020-10-22,BIDEN,Dem,I carried out US policy.
2020-10-22,BIDEN,Dem,"Not one, single, solitary thing was out of line."
2020-10-22,BIDEN,Dem,"Not a single thing, number one."
2020-10-22,BIDEN,Dem,"Number two, the guy who got in trouble in Ukraine was this guy, trying to bribe the Ukrainian government to say something negative about me, which they would not do, and did not do, because it never, ever, ever happened."
2020-10-22,BIDEN,Dem,My son has not made money in terms of this thing about — what are you talking about — China.
2020-10-22,BIDEN,Dem,I have not had it.
2020-10-22,BIDEN,Dem,The only guy that made money from China is this guy.
2020-10-22,BIDEN,Dem,He’s the only one.
2020-10-22,BIDEN,Dem,Nobody else has made money from China.
2020-10-22,TRUMP,Rep,Could I just — one thing.
2020-10-22,TRUMP,Rep,"His son didn’t have a job for a long time, was sadly no longer in the military service, I won’t get into that."
2020-10-22,TRUMP,Rep,And he didn’t have a job.
2020-10-22,TRUMP,Rep,"As soon as he became vice president, Burisma — not the best, not the best reputation in the world — I hear they paid him 183,000 a month."
2020-10-22,TRUMP,Rep,"Listen to this, 183, and they gave him a $3 million upfront payment, and he had no energy experience."
2020-10-22,TRUMP,Rep,That’s 100% dishonest.
2020-10-22,BIDEN,Dem,No basis for that.
2020-10-22,BIDEN,Dem,"Everybody investigated that, no one said anything he did was wrong in Ukraine."
2020-10-22,TRUMP,Rep,I have many bank accounts and they’re all listed and they’re all over the place.
2020-10-22,TRUMP,Rep,"I mean, I was a businessman doing business."
2020-10-22,TRUMP,Rep,"The bank account you’re referring to — which is, everybody knows about it, it’s listed — the bank account was in 2013."
2020-10-22,TRUMP,Rep,That’s what it was.
2020-10-22,TRUMP,Rep,It was opened.
2020-10-22,TRUMP,Rep,"It was closed in 2015, I believe, and then I decided, because I was going to do, I was thinking about doing a deal in China, like millions of other people, I was thinking about it."
2020-10-22,TRUMP,Rep,"And I decided I’m not going to do it, didn’t like it, I decided not to do it, had an account open and I closed it."
2020-10-22,TRUMP,Rep,"Excuse me, and then unlike him, where he’s Vice President, and he does business, I then decided to run for president after that."
2020-10-22,TRUMP,Rep,That was before.
2020-10-22,TRUMP,Rep,"So I closed it before I even ran for president, let alone became president, big difference."
2020-10-22,TRUMP,Rep,"He is the Vice President of the United States, and his son, his brother and his other brother are getting rich, they’re like a vacuum cleaner, there’s something —"
2020-10-22,BIDEN,Dem,"What I’d make China do is play by the international rules, not like he has done."
2020-10-22,BIDEN,Dem,"He has caused the deficit in China to go up not down — with China, up not down."
2020-10-22,BIDEN,Dem,"We are making sure that in order to do business in China, you have to give all your intellectual property."
2020-10-22,BIDEN,Dem,"You have to get/have a partner in China, it is 51%."
2020-10-22,BIDEN,Dem,"We would not do that at all, number one."
2020-10-22,BIDEN,Dem,"Number two, we’re in a situation where China would have to play by the rules internationally as well."
2020-10-22,BIDEN,Dem,"When I met with Xi, and when I was still vice president, he said ‘we’re setting up air identification zones in the South China Sea, you can’t fly through them.’ I said, ‘we’re gonna fly through them."
2020-10-22,BIDEN,Dem,We just flew B52/B1 bombers through it.
2020-10-22,BIDEN,Dem,"We’re not going to pay attention.’ They have to play by the rules, and what’s he do?"
2020-10-22,BIDEN,Dem,"He embraces guys like the thugs like in North Korea, and, and, and the Chinese president and Putin and others, and he pokes his finger in the eye of all our friends, all of our allies."
2020-10-22,BIDEN,Dem,We make up only — we’re 25%.
2020-10-22,BIDEN,Dem,25% of the world’s economy.
2020-10-22,BIDEN,Dem,"We need to be having the rest of our friends with us, saying to China, these are the rules."
2020-10-22,BIDEN,Dem,"You play by them or you’re going to pay the price for not playing by them, economically."
2020-10-22,BIDEN,Dem,That’s the way I will run it.
2020-10-22,BIDEN,Dem,And that’s what we did and upholding steel tariffs and a range of other things when we were president and vice president.
2020-10-22,TRUMP,Rep,"Excuse me, no, I have to respond to this."
2020-10-22,TRUMP,Rep,His son walked out with a billion and a half dollars from China —
2020-10-22,TRUMP,Rep,"— after spending 10 minutes in office and being in Air Force Two, number one."
2020-10-22,TRUMP,Rep,"Number two, there’s a very strong email, talking about your family wanting to make $10 million a year for introductions."
2020-10-22,BIDEN,Dem,That is not true.
2020-10-22,TRUMP,Rep,"First of all, China is paying."
2020-10-22,TRUMP,Rep,They’re paying billions and billions of dollars.
2020-10-22,TRUMP,Rep,I just gave $28 billion.
2020-10-22,TRUMP,Rep,I just gave $28 billion to our farmers.
2020-10-22,BIDEN,Dem,Taxpayers money.
2020-10-22,BIDEN,Dem,Taxpayers money.
2020-10-22,TRUMP,Rep,"No, you know who the taxpayer is."
2020-10-22,TRUMP,Rep,It’s called China.
2020-10-22,TRUMP,Rep,"China paid $28 billion and you know what they did to pay it, Joe?"
2020-10-22,TRUMP,Rep,"They devalued their currency and they also paid up, and you know who got the money?"
2020-10-22,TRUMP,Rep,Our farmers.
2020-10-22,TRUMP,Rep,"Our great farmers, because they were targeted."
2020-10-22,TRUMP,Rep,You never charge them anything.
2020-10-22,TRUMP,Rep,"Also, I charged them 25% on dumped steel, because they were killing our steel industry."
2020-10-22,TRUMP,Rep,"We were not going to have a steel industry, and now we have a steel industry."
2020-10-22,BIDEN,Dem,"My response is look, this isn’t about – there’s a reason why he’s bringing up all this malarkey."
2020-10-22,BIDEN,Dem,There’s a reason for it.
2020-10-22,BIDEN,Dem,He doesn’t want to talk about the substantive issues.
2020-10-22,BIDEN,Dem,It’s not about his family and my family.
2020-10-22,BIDEN,Dem,"It’s about your family, and your family’s hurting badly."
2020-10-22,BIDEN,Dem,"If you’re making less than, if you’re a middle class family, you’re getting hurt badly right now."
2020-10-22,BIDEN,Dem,"You’re sitting at the kitchen table this morning deciding, well, we can’t get new tires, they’re bald, because we have to wait another month or so."
2020-10-22,BIDEN,Dem,Or are we going to be able to pay the mortgage?
2020-10-22,BIDEN,Dem,"Who’s going to tell her, she can’t go back to community college?"
2020-10-22,BIDEN,Dem,They’re the decisions you’re making in the middle class families like I grew up in Scranton and Claymont.
2020-10-22,BIDEN,Dem,They’re in trouble.
2020-10-22,BIDEN,Dem,We should be talking about your families but that’s the last thing he wants to talk about.
2020-10-22,TRUMP,Rep,That is a typical statement.
2020-10-22,TRUMP,Rep,"Excuse me, just for one second, please."
2020-10-22,TRUMP,Rep,That’s a typical political statement.
2020-10-22,TRUMP,Rep,"Let’s get off this China thing, and then he looks — the family, around the table, everything."
2020-10-22,TRUMP,Rep,Just a typical politician when I see that.
2020-10-22,TRUMP,Rep,"I’m not a typical politician, that’s why I got elected."
2020-10-22,TRUMP,Rep,"Let’s get off the subject of China, let’s talk around sitting around the table."
2020-10-22,TRUMP,Rep,"Come on, Joe, you can do better."
2020-10-22,TRUMP,Rep,"So, when I met with Barack Obama, we sat in the White House, right at the beginning had a great conversation, was supposed to be 15 minutes and it was well over an hour."
2020-10-22,TRUMP,Rep,He said the biggest problem we have is North Korea.
2020-10-22,TRUMP,Rep,He indicated we will be in a war with North Korea.
2020-10-22,TRUMP,Rep,"Guess what, it would be a nuclear war, and he does have plenty of nuclear capability."
2020-10-22,TRUMP,Rep,"In the meantime, I have a very good relationship with him, different kind of a guy but he probably thinks the same thing about me."
2020-10-22,TRUMP,Rep,We have a different kind of a relationship.
2020-10-22,TRUMP,Rep,"We have a very good relationship, and there’s no war."
2020-10-22,TRUMP,Rep,"And you know, about two months ago, he broke into a certain area."
2020-10-22,TRUMP,Rep,"They said, ‘oh there’s going to be trouble.’ I said, ‘No, they’re not."
2020-10-22,TRUMP,Rep,Because he’s not going to do that.’ And I was right.
2020-10-22,TRUMP,Rep,"Look, instead of being in a war where millions of people — Seoul, you know, is 25 miles away, millions and millions, 32 million people in Seoul — millions of people would be dead right now."
