date,speaker,party,sentence
2004-10-08,BUSH,Rep,"Now, it may very well be, here in December, you hear me say, ""I think there's a safe way to do it."" Other ways to make sure drugs are cheaper: One is to speed up generic drugs to the marketplace quicker."
2004-10-08,BUSH,Rep,"Pharmaceuticals were using loopholes to keep brand drugs in place, and generics are much less expensive than brand drugs."
2004-10-08,BUSH,Rep,And we're doing just that.
2004-10-08,BUSH,Rep,"Another is to get our seniors to sign up for these drug discount cards, and they're working."
2004-10-08,BUSH,Rep,"Wanda Blackmore, I met here from Missouri—the first time she bought drugs with her drug discount card she paid $1.14, I think it was, for about $10 worth of drugs."
2004-10-08,BUSH,Rep,These cards make sense.
2004-10-08,BUSH,Rep,"And you know, in 2006, seniors are going to get prescription drug coverage for the first time in Medicare, because I went to Washington to fix problems."
2004-10-08,BUSH,Rep,"Medicare—the issue of Medicare used to be called ""Medi-scare."" People didn't want to touch it for fear of getting hurt politically."
2004-10-08,BUSH,Rep,I wanted to get something done.
2004-10-08,BUSH,Rep,I think our seniors deserve a modern medical system.
2004-10-08,BUSH,Rep,"And in 2006, our seniors will get prescription drug coverage."
2004-10-08,BUSH,Rep,Thank you for asking.
2004-10-08,KERRY,Dem,"John, you heard the President just say that he thought he might try to be for it."
2004-10-08,KERRY,Dem,"Four years ago, right here in this forum, he was asked the same question, ""Can't people be able to import drugs from Canada?"" Do you know what he said?"
2004-10-08,KERRY,Dem,"""I think that makes sense."
2004-10-08,KERRY,Dem,"I think that's a good idea""—4 years ago."
2004-10-08,KERRY,Dem,"Now, the President said, ""I'm not blocking that."" Ladies and gentlemen, the President just didn't level with you—right now, again."
2004-10-08,KERRY,Dem,"He did block it, because we passed it in the United States Senate."
2004-10-08,KERRY,Dem,We sent it over to the House that you could import drugs.
2004-10-08,KERRY,Dem,We took care of the safety issues.
2004-10-08,KERRY,Dem,We're not talking about third-world drugs.
2004-10-08,KERRY,Dem,"We're talking about drugs made right here in the United States of America that have American brand names on them, in American bottles, and we're asking they be able to allow you to get them."
2004-10-08,KERRY,Dem,The President blocked it.
2004-10-08,KERRY,Dem,"The President also took Medicare, which belongs to you, and he could have lowered the cost of Medicare and lowered your taxes and lowered the cost to seniors."
2004-10-08,KERRY,Dem,You know what he did?
2004-10-08,KERRY,Dem,"He made it illegal— illegal—for Medicare to do what the VA does, which is bulk-purchase drugs so that you could lower the price and get them out to you lower."
2004-10-08,KERRY,Dem,"He put $139 billion of windfall profit into the pockets of the drug companies, right out of your pockets."
2004-10-08,KERRY,Dem,That's the difference between us.
2004-10-08,KERRY,Dem,"The President sides with the power companies, the oil companies, the drug companies."
2004-10-08,KERRY,Dem,"And I'm fighting to let you get those drugs from Canada, and I'm fighting to let Medicare survive."
2004-10-08,KERRY,Dem,I'm fighting for the middle class.
2004-10-08,KERRY,Dem,That's the difference.
2004-10-08,BUSH,Rep,"If they're safe, they're coming."
2004-10-08,BUSH,Rep,I want to remind you that it wasn't just my administration that made the decision on safety.
2004-10-08,BUSH,Rep,"President Clinton did the same thing, because we have an obligation to protect you."
2004-10-08,BUSH,Rep,"Now, he talks about Medicare."
2004-10-08,BUSH,Rep,He's been in the United States Senate 20 years.
2004-10-08,BUSH,Rep,Show me one accomplishment toward Medicare that he accomplished.
2004-10-08,BUSH,Rep,"I've been in Washington, DC, 3 1/2 years and led the Congress to reform Medicare so our seniors have got a modern health care system."
2004-10-08,BUSH,Rep,That's what leadership is all about.
2004-10-08,KERRY,Dem,"Actually, Mr."
2004-10-08,KERRY,Dem,"President, in 1997, we fixed Medicare, and I was one of the people involved in it."
2004-10-08,KERRY,Dem,"We not only fixed Medicare and took it way out into the future, we did something that you don't know how to do."
2004-10-08,KERRY,Dem,We balanced the budget.
2004-10-08,KERRY,Dem,"And we paid down the debt of our Nation for 2 years in a row, and we created 23 million new jobs at the same time."
2004-10-08,KERRY,Dem,And it's the President's fiscal policies that have driven up the biggest deficits in American history.
2004-10-08,KERRY,Dem,He's added more debt to the debt of the United States in 4 years than all the way from George Washington to Ronald Reagan put together.
2004-10-08,KERRY,Dem,Go figure.
2004-10-08,KERRY,Dem,Very easily.
2004-10-08,KERRY,Dem,John Edwards is the author of the Patients' Bill of Rights.
2004-10-08,KERRY,Dem,He wanted to give people rights.
2004-10-08,KERRY,Dem,John Edwards and I support tort reform.
2004-10-08,KERRY,Dem,"We both believe that as lawyers—I'm a lawyer too— and I believe that we will be able to get a fix that has eluded everybody else, because we know how to do it."
2004-10-08,KERRY,Dem,It's in my health care proposal.
2004-10-08,KERRY,Dem,Go to johnkerry.com—you can pull it off the Internet—and you'll find a tort reform plan.
2004-10-08,KERRY,Dem,"Now, ladies and gentlemen, important to understand, the President and his friends try to make a big deal out of it."
2004-10-08,KERRY,Dem,Is it a problem?
2004-10-08,KERRY,Dem,"Yes, it's a problem."
2004-10-08,KERRY,Dem,"Do we need to fix it, particularly for ob-gyns and for brain surgeons and others?"
2004-10-08,KERRY,Dem,Yes.
2004-10-08,KERRY,Dem,But it's less than one percent of the total cost of health care.
2004-10-08,KERRY,Dem,Your premiums are going up.
2004-10-08,KERRY,Dem,"You've gone up in Missouri about $3,500."
2004-10-08,KERRY,Dem,You've gone up 64 percent.
2004-10-08,KERRY,Dem,"You've seen co-pays go up, deductibles go up."
2004-10-08,KERRY,Dem,Everything has gone up.
2004-10-08,KERRY,Dem,"Five million people have lost their health insurance under this President, and he's done nothing about it."
2004-10-08,KERRY,Dem,I have a plan.
2004-10-08,KERRY,Dem,I have a plan to lower the cost of health care for you.
2004-10-08,KERRY,Dem,I have a plan to cover all children.
2004-10-08,KERRY,Dem,I have a plan to let you buy into the same health care Senators and Congressmen give themselves.
2004-10-08,KERRY,Dem,I have a plan that's going to allow people 55 to 64 to buy into Medicare early.
2004-10-08,KERRY,Dem,"And I have a plan that will take the catastrophic cases out of the system, off your backs, pay for it out of a Federal fund, which lowers the premiums for everybody in America, makes American business more competitive, and makes health care more affordable."
2004-10-08,KERRY,Dem,"Now, all of that can happen, but I have to ask you to do one thing."
2004-10-08,KERRY,Dem,"Join me in rolling back the President's unaffordable tax cut for people earning more than $200,000 a year."
2004-10-08,KERRY,Dem,That's all.
2004-10-08,KERRY,Dem,"Ninety-eight percent of America, I'm giving you a tax cut, and I'm giving you health care."
2004-10-08,BUSH,Rep,Let me see where to start here.
2004-10-08,BUSH,Rep,"First, the National Journal named Senator Kerry the most liberal Senator of all."
2004-10-08,BUSH,Rep,And that's saying something in that bunch.
2004-10-08,BUSH,Rep,You might say that took a lot of hard work.
2004-10-08,BUSH,Rep,The reason I bring that up is because he's proposed $2.2 trillion in new spending and he says he's going to tax the rich to close the tax gap.
2004-10-08,BUSH,Rep,He can't.
2004-10-08,BUSH,Rep,He's going to tax everybody here to fund his programs.
2004-10-08,BUSH,Rep,That's just reality.
2004-10-08,BUSH,Rep,And what are his health programs?
2004-10-08,BUSH,Rep,"First, he says he's for medical liability reform, particularly for ob-gyns."
2004-10-08,BUSH,Rep,There was a bill on the floor of the United States Senate that he could have showed up and voted for if he's so much for it.
2004-10-08,BUSH,Rep,"Secondly, he says that medical liability costs only cause one percent increase."
2004-10-08,BUSH,Rep,That shows a lack of understanding.
2004-10-08,BUSH,Rep,Doctors practice defensive medicine because of all the frivolous lawsuits that cost our Government $28 billion a year.
2004-10-08,BUSH,Rep,"And finally, he says he's going to have a novel health care plan."
2004-10-08,BUSH,Rep,You know what it is?
2004-10-08,BUSH,Rep,The Federal Government is going to run it.
2004-10-08,BUSH,Rep,"It is the largest increase in Federal Government health care ever, and it fits with his philosophy."
2004-10-08,BUSH,Rep,That's why I told you about the award he won from the National Journal.
2004-10-08,BUSH,Rep,That's what liberals do: They create Government-sponsored health care.
2004-10-08,BUSH,Rep,Maybe you think that makes sense.
2004-10-08,BUSH,Rep,I don't.
2004-10-08,BUSH,Rep,Government-sponsored health care would lead to rationing.
2004-10-08,BUSH,Rep,It would ruin the quality of health care in America.
2004-10-08,KERRY,Dem,"Yes, I think we should look at the punitive, and we should have some limitations."
2004-10-08,KERRY,Dem,"But look, what's really important, Charlie, is the President's just trying to scare everybody here with throwing labels around."
2004-10-08,KERRY,Dem,"I mean, ""compassionate conservative,"" what does that mean?"
2004-10-08,KERRY,Dem,"Cutting 500,000 kids from after-school programs?"
2004-10-08,KERRY,Dem,"Cutting 365,000 kids from health care?"
2004-10-08,KERRY,Dem,Running up the biggest deficits in American history?
2004-10-08,KERRY,Dem,Mr.
2004-10-08,KERRY,Dem,"President, you're batting 0 for 2."
2004-10-08,KERRY,Dem,"I mean, seriously, labels don't mean anything."
2004-10-08,KERRY,Dem,"What means something is do you have a plan, and I want to talk about my plan some more."
2004-10-08,KERRY,Dem,I hope we can.
2004-10-08,BUSH,Rep,What does matter is the plan.
2004-10-08,BUSH,Rep,He said he is for—you're now for capping punitive damages?
2004-10-08,BUSH,Rep,That's odd.
2004-10-08,BUSH,Rep,You should have shown up on the floor in the Senate and voted for it then.
2004-10-08,BUSH,Rep,"Medical liability issues are a problem, a significant problem."
2004-10-08,BUSH,Rep,"He's been in the United States Senate for 20 years, and he hasn't addressed it."
2004-10-08,BUSH,Rep,We passed it out of the House of Representatives.
2004-10-08,BUSH,Rep,Guess where it stuck?
2004-10-08,BUSH,Rep,"It stuck in the Senate because the trial lawyers won't act on it, and he put a trial lawyer on the ticket."
2004-10-08,BUSH,Rep,Right.
2004-10-08,BUSH,Rep,Thank you for that.
2004-10-08,BUSH,Rep,We have a deficit.
2004-10-08,BUSH,Rep,We have a deficit because this country went into a recession.
2004-10-08,BUSH,Rep,"You might remember the stock market started to decline dramatically 6 months before I came to office, and then the bubble of the 1990s popped."
2004-10-08,BUSH,Rep,And that cost us rev-enue—that cost us revenue.
2004-10-08,BUSH,Rep,"Secondly, we're at war."
2004-10-08,BUSH,Rep,"And I'm going to spend what it takes to win the war, more than just 120 billion for Iraq and Afghanistan."
2004-10-08,BUSH,Rep,We've got to pay our troops more.
